Ano_Fase;Fase Estat;Chamada Divulgação;Instituição_Beneficiária;UF_Instituição_Benef;Grande Área;Área;Qtd_Propostas;Total_Geral
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Associacao Brasileira dos Medicos Veterinarios de Equideos;SP;Ciências Agrárias;Medicina Veterinária;1;33.733
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Associacao Brasileira para a Protecao dos Alimentos;SP;Ciências Agrárias;Ciência e Tecnologia de Alimentos;1;44.465
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Associacao Brasileira Tecnica de Celulose e Papel;SP;Engenharias;Tecnologia e Inovação;1;150.000
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Associacao Comercial do Para;PA;Ciências Sociais Aplicadas;Administração;1;20.000
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Associacao Comercial e Industrial de Santa Cruz do Sul;RS;Ciências Sociais Aplicadas;Administração;1;194.377
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Associacao de Assistencia a Crianca Deficiente da Amazonia;PA;Engenharias;Tecnologia e Inovação;1;48.762
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Associacao de Estudos e Pesquisa Tecnico-Cientifica   APEC;CE;Ciências Humanas;Educação;1;46.079
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Associacao de Leitura do Brasil;SP;Ciências Humanas;Educação;1;12.431
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Associacao de Usuarios de Informatica e Telecomunicacoes de Santa Catarina;SC;Ciências Exatas e da Terra;Ciência da Computação;1;62.449
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Associacao de Usuarios de Ressonancia Magnetica Nuclear;RJ;Ciências Exatas e da Terra;Química;2;51.159
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Associacao dos Administradores da Regiao Nordeste do Rio Grande do Sul;RS;Ciências Sociais Aplicadas;Administração;1;46.277
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Associacao dos Arquivistas Brasileiros;RJ;Ciências Sociais Aplicadas;Ciência da Informação;2;206.752
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Associacao dos Geografos Brasileiros;SP;Ciências Humanas;Geografia;1;71.102
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Associacao dos Ginecologistas e Obstetras de Pernambuco;PE;Ciências da Saúde;Medicina;1;50.000
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Associacao Educativa do Brasil;BA;Ciências Biológicas;Desenvolvimento e Inovação Tecnológica em Biologia;1;29.190
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Associacao Keynesiana Brasileira;RS;Ciências Sociais Aplicadas;Economia;1;40.044
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Associacao Medico Veterinaria Brasileira de Bem Estar Animal;RS;Ciências Agrárias;Medicina Veterinária;1;31.388
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Associacao Nacional de Biosseguranca;RJ;Ciências Biológicas;Desenvolvimento e Inovação Tecnológica em Biologia;1;150.000
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Associacao Nacional de Centros de Pos-Graduacao em Economia;RJ;Ciências Sociais Aplicadas;Economia;1;130.000
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Associacao Nacional de Clinicos Veterinarios de Pequenos Animais - GO;GO;Ciências Agrárias;Medicina Veterinária;1;133.300
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Associacao Nacional de Entidades Promotoras de Tecnologias Avancadas;DF;Ciências Sociais Aplicadas;Administração;1;150.000
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Associacao Nacional de Historia - Secao Rio Grande do Sul;RS;Ciências Humanas;História;1;15.000
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Associacao Nacional de Pesquisa e Pos-Graduacao em Musica;GO;Lingüística, Letras e Artes;Artes;1;58.672
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Associacao Nacional de Politica e Administracao da Educacao - Sede;RJ;Ciências Humanas;Educação;1;84.042
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Associacao Nacional de Pos Graduacao e Pesquisa em Educacao;RJ;Ciências Humanas;Educação;1;150.000
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Associacao Nacional de Pos-graduacao e Pesquisa em Ambiente e Sociedade;SP;Ciências Humanas;Sociologia;1;50.000
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Associacao Nacional de Pos-Graduacao e Pesquisa em Ciencias Sociais;SP;Ciências Humanas;Sociologia;1;149.572
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Associacao Nacional de Pos-Graduacao e Pesquisa em Letras e Linguistica;DF;Lingüística, Letras e Artes;Lingüística;1;41.305
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Associacao Nacional de Pos-Graduacao em Filosofia;SP;Ciências Humanas;Filosofia;1;150.000
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Associacao Nacional de Pos-Graduandos;SP;Engenharias;Tecnologia e Inovação;1;50.000
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Associacao Nacional de Programas de Pos-Graduacao em Ciencias Contabeis;SP;Ciências Sociais Aplicadas;Administração;1;270.000
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Associacao Nacional de Programas de Pos-Graduacao em Comunicacao;DF;Ciências Sociais Aplicadas;Comunicação;1;149.972
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Associacao Objeto Brasil;SP;Ciências Sociais Aplicadas;Desenho Industrial;1;93.348
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Associacao Pernambucana de Cegos;PE;Lingüística, Letras e Artes;Artes;1;150.000
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Associacao Sul Riograndense de Apoio ao Desenvolvimento de Software;RS;Ciências Sociais Aplicadas;Administração;1;33.085
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Associacao Sul Riograndense de Apoio ao Desenvolvimento de Software;RS;Engenharias;Tecnologia e Inovação;1;36.159
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Associacao Universitaria de Pesquisa em Psicopatologia Fundamental;SP;Ciências Humanas;Psicologia;1;66.574
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Centro Brasileiro de Pesquisas Fisicas;RJ;Ciências Biológicas;Biofísica;1;20.000
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Centro Brasileiro de Pesquisas Fisicas;RJ;Ciências Exatas e da Terra;Física;2;81.910
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Centro Brasileiro de Pesquisas Fisicas;RJ;Ciências Humanas;Educação;1;25.000
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Centro de Direito Internacional;MG;Ciências Sociais Aplicadas;Direito;1;56.605
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Centro de Energias Alternativas;CE;Engenharias;Engenharia Química;1;78.975
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Centro de Ensino e Pesquisas do Pro-Cardiaco;RJ;Ciências da Saúde;Medicina;1;40.117
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Centro de Estudos Avancados da Conservacao Integrada;PE;Ciências Sociais Aplicadas;Planejamento Urbano e Regional;1;50.000
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Centro de Estudos de Cultura Contemporanea;SP;Ciências Humanas;Sociologia;1;34.638
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Centro de Estudos e Sistemas Avançados do Recife;PE;Ciências Exatas e da Terra;Ciência da Computação;1;24.000
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;CENTRO DE ESTUDOS PSICO-CIRURGICOS;SP;Ciências Humanas;Psicologia;1;50.000
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Centro de Tecnologia da Informacao Renato Archer;SP;Outra;Divulgação Científica;1;150.000
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Centro de Tratamento Fabiana Macedo de Morais;SP;Ciências da Saúde;Medicina;1;105.478
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Centro Estadual de Educação Tecnológica Paula Souza;SP;Outra;Divulgação Científica;2;20.000
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Centro Internacional de Semiotica e Comunicacao;AL;Ciências Sociais Aplicadas;Comunicação;1;93.984
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Centro Mineiro de Estudos em Propriedade Intelectual;MG;Ciências Sociais Aplicadas;Direito;1;23.000
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Centro Nacional de Pesquisa em Energia e Materiais;SP;Ciências Exatas e da Terra;Física;3;298.767
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Centro Paulo Freire - Estudos e Pesquisas;PE;Ciências Humanas;Educação;1;67.688
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Centro Universitario da Fundacao Educacional de Barretos;SP;Ciências da Saúde;Odontologia;1;50.000
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Centro Universitario de Brasilia;DF;Ciências Humanas;História;1;2.750
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Centro Universitario Franciscano;RS;Ciências da Saúde;Enfermagem;1;15.000
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Centro Universitario Franciscano do Parana;PR;Ciências Sociais Aplicadas;Administração;1;13.915
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Centro Universitario Franciscano do Parana;PR;Outra;Multidisciplinar;1;18.960
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Centro Universitario Salesiano Sao Paulo;SP;Ciências Humanas;Educação;1;27.328
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Centro Universitario Sao Camilo;SP;Ciências Biológicas;Botânica;1;13.757
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Clinica e Hospital Sao Lucas;SE;Ciências da Saúde;Medicina;1;24.976
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Colegio Brasileiro de Cirurgia e Anestesiologia Veterinaria;SP;Ciências Agrárias;Medicina Veterinária;1;98.800
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Colegio Brasileiro de Parasitologia Veterinaria;SP;Ciências Agrárias;Medicina Veterinária;1;47.237
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Colegio Brasileiro de Reproducao Animal;MG;Ciências Agrárias;Medicina Veterinária;1;65.000
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Colegio Brasileiro de Reproducao Animal;MG;Ciências Biológicas;Morfologia;1;49.750
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Comissao Executiva do Plano da Lavoura Cacaueira;DF;Ciências Agrárias;Agronomia;1;285.000
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Conselho Federal de Servico Social;DF;Ciências Sociais Aplicadas;Serviço Social;1;150.000
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Conselho Nacional de Pesquisa e Pos-Graduacao em Direito;SC;Ciências Sociais Aplicadas;Direito;2;230.820
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Departamento de Ciencia e Tecnologia Aeroespacial;SP;Engenharias;Engenharia Aeroespacial;1;3.400
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Departamento de Policia Federal;DF;Ciências Exatas e da Terra;Geociências;1;27.700
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Departamento de Policia Federal;DF;Engenharias;Engenharia Sanitária;1;40.000
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Empresa Brasileira de Pesquisa Agropecuaria;DF;Ciências Agrárias;Agronomia;9;436.490
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Empresa Brasileira de Pesquisa Agropecuaria;DF;Ciências Agrárias;Ciência e Tecnologia de Alimentos;2;99.446
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Empresa Brasileira de Pesquisa Agropecuaria;DF;Ciências Agrárias;Engenharia Agrícola;1;40.350
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Empresa Brasileira de Pesquisa Agropecuaria;DF;Ciências Agrárias;Recursos Pesqueiros e Engenharia de Pesca;1;21.925
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Empresa Brasileira de Pesquisa Agropecuaria;DF;Ciências Agrárias;Zootecnia;5;247.770
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Empresa Brasileira de Pesquisa Agropecuaria;DF;Ciências Biológicas;Botânica;1;30.499
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Empresa Brasileira de Pesquisa Agropecuaria;DF;Ciências Biológicas;Desenvolvimento e Inovação Tecnológica em Biologia;1;48.513
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Empresa Brasileira de Pesquisa Agropecuaria;DF;Ciências Biológicas;Ecologia;1;13.100
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Empresa Brasileira de Pesquisa Agropecuaria;DF;Ciências Biológicas;Zoologia;1;15.635
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Empresa Brasileira de Pesquisa Agropecuaria;DF;Ciências Exatas e da Terra;Física;1;93.886
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Empresa Brasileira de Pesquisa Agropecuaria;DF;Engenharias;Tecnologia e Inovação;1;62.828
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Empresa Brasileira de Pesquisa Agropecuaria;DF;Outra;Multidisciplinar;1;26.416
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Empresa de Pesquisa Agropecuária de Minas Gerais;MG;Ciências Agrárias;Zootecnia;1;38.510
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Empresa de Pesquisa Agropecuaria e Extensao Rural de Santa Catarina;SC;Ciências Agrárias;Recursos Pesqueiros e Engenharia de Pesca;1;47.690
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Escola Bahiana de Medicina e Saúde Pública;BA;Ciências da Saúde;Medicina;2;89.000
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Escola Superior da Magistratura Tocantinense;TO;Ciências Sociais Aplicadas;Direito;1;25.000
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Escola Superior de Ciencias da Santa Casa de Misericordia de Vitoria;ES;Ciências Biológicas;Genética;1;18.847
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Faculdade de Ituverava Dr. Francisco Maeda;SP;Ciências Agrárias;Agronomia;1;18.014
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Faculdade de Medicina de Sao Jose do Rio Preto;SP;Outra;Divulgação Científica;1;28.699
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Faculdade de Natal;RN;Ciências Sociais Aplicadas;Economia;1;47.790
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Faculdade de Tecnologia Assessoritec;SC;Engenharias;Engenharia Mecânica;1;84.016
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Faculdade Estácio de Macapá;AP;Ciências Exatas e da Terra;Ciência da Computação;1;14.795
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Faculdade Estácio de Macapá;AP;Ciências Humanas;Psicologia;1;18.557
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Faculdade Evangelica do Parana;PR;Ciências da Saúde;Medicina;1;150.000
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Faculdade Jesuita de Filosofia e Teologia;MG;Ciências Humanas;Teologia;1;20.000
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;FACULDADE SENAC CHAPECO;SC;Ciências Humanas;Educação;1;15.600
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Faculdades de Direito de Vitória;ES;Ciências Sociais Aplicadas;Direito;1;70.271
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Faculdades Integradas de Taquara;RS;Ciências Sociais Aplicadas;Economia;1;29.000
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Faculdades Integradas Teresa D'Avila;SP;Ciências Sociais Aplicadas;Desenho Industrial;2;71.954
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Faculdades Santo Agostinho;MG;Ciências da Saúde;Farmácia;1;27.372
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Federacao Brasileira de Associacoes de Engenheiros;RJ;Engenharias;Engenharia de Energia;1;40.000
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Federacao das Industrias do Estado do Ceara;CE;Engenharias;Tecnologia e Inovação;1;131.200
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Federação das Sociedades de Biologia Experimental;SP;Ciências Biológicas;Fisiologia;2;208.780
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Fundacao  Bio-Rio;RJ;Ciências Biológicas;Desenvolvimento e Inovação Tecnológica em Biologia;1;210.501
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Fundacao Antonio Prudente;SP;Ciências da Saúde;Medicina;1;138.917
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Fundacao APINCO de Ciencia e Tecnologia Avicolas;SP;Ciências Agrárias;Medicina Veterinária;1;50.000
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Fundacao Biominas;MG;Ciências Biológicas;Desenvolvimento e Inovação Tecnológica em Biologia;1;184.889
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Fundacao Cardiovascular Sao Francisco de Assis;MG;Ciências da Saúde;Medicina;1;50.000
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Fundação Casa de Rui Barbosa;RJ;Ciências Humanas;História;1;25.356
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Fundacao Centro de Ciencias e Educacao Superior a Distancia do Estado do RJ;RJ;Outra;Divulgação Científica;1;34.750
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Fundacao Centro de Pesquisa e Desenvolvimento em Telecomunicacoes;SP;Engenharias;Engenharia Elétrica;1;37.052
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Fundacao Centro Tecnologico de Minas Gerais;MG;Engenharias;Tecnologia e Inovação;2;168.707
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Fundacao de Hematologia e Hemoterapia de Pernambuco;PE;Ciências da Saúde;Medicina;1;49.925
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Fundacao Educacional Inaciana Padre Saboia de Medeiros;SP;Ciências Exatas e da Terra;Ciência da Computação;3;163.821
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Fundacao Educacional Inaciana Padre Saboia de Medeiros;SP;Engenharias;Engenharia Mecânica;1;42.850
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Fundacao Educacional Montes Claros;MG;Engenharias;Tecnologia e Inovação;1;13.200
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Fundacao Getulio Vargas;RJ;Ciências Humanas;História;1;108.069
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Fundacao Getulio Vargas - SP;SP;Ciências Sociais Aplicadas;Administração;1;19.423
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Fundacao Getulio Vargas - SP;SP;Ciências Sociais Aplicadas;Administração Hospitalar;1;80.420
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Fundacao Hemocentro de Ribeirao Preto;SP;Ciências Biológicas;Genética;1;21.008
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Fundacao HEMOPA;PA;Ciências da Saúde;Medicina;1;103.031
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Fundacao Hospitalar do Estado de Minas Gerais;MG;Ciências Sociais Aplicadas;Administração Hospitalar;1;29.528
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Fundacao Instituto Capixaba de Pesq. em Contabilidade, Economia e Financas;ES;Ciências Sociais Aplicadas;Administração;1;17.730
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Fundacao Mamiferos Aquaticos;PE;Ciências Biológicas;Zoologia;1;149.500
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Fundação Meridional;RS;Ciências da Saúde;Odontologia;1;13.827
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Fundação Meridional;RS;Ciências Sociais Aplicadas;Direito;1;49.271
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Fundacao Oswaldo Cruz;RJ;Ciências Agrárias;Zootecnia;1;17.842
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Fundacao Oswaldo Cruz;RJ;Ciências Biológicas;Desenvolvimento e Inovação Tecnológica em Biologia;2;113.382
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Fundacao Oswaldo Cruz;RJ;Ciências Biológicas;Farmacologia;1;33.105
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Fundacao Oswaldo Cruz;RJ;Ciências Biológicas;Genética;1;41.500
2010;Demanda;Chamada MCT/CNPq/FINEP Nº 11/2010 - ARC;Fundacao Oswaldo Cruz;RJ;Ciências Biológicas;Microbiologia;3;261.283
