Ano Fase,Fase Estat,Região Inst Benef Macro,UF Inst Benef Macro,Instituição Beneficiária Macro,Modalidade,Grande Área,Área,Qtd Propostas,Total Geral (R$),
2014,Demanda,Centro-Oeste,MT,Universidade Federal de Mato Grosso,Apoio a Publicações Científicas,Ciências Humanas,Educação,1,39774,
2014,Demanda,Nordeste,BA,Universidade Federal da Bahia,Apoio a Publicações Científicas,Ciências Agrárias,Zootecnia,1,39250,
2014,Demanda,Nordeste,BA,Universidade Federal da Bahia,Apoio a Publicações Científicas,Ciências da Saúde,Medicina,1,275000,
2014,Demanda,Nordeste,BA,Universidade Federal da Bahia,Apoio a Publicações Científicas,Ciências Humanas,História,1,32600,
2014,Demanda,Nordeste,BA,Universidade Federal da Bahia,Apoio a Publicações Científicas,Ciências Humanas,Sociologia,1,82764,
2014,Demanda,Nordeste,BA,Universidade Federal da Bahia,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Administração,1,100000,
2014,Demanda,Nordeste,CE,Universidade Federal do Ceará,Apoio a Publicações Científicas,Ciências Agrárias,Agronomia,1,25800,
2014,Demanda,Nordeste,CE,Universidade Federal do Ceará,Apoio a Publicações Científicas,Ciências Humanas,Geografia,1,15450,
2014,Demanda,Nordeste,PB,Sociedade Brasileira de Farmacognosia,Apoio a Publicações Científicas,Ciências da Saúde,Farmácia,1,148860,
2014,Demanda,Nordeste,PB,Universidade Estadual da Paraiba,Apoio a Publicações Científicas,Ciências da Saúde,Odontologia,1,38750,
2014,Demanda,Nordeste,PB,Universidade Federal da Paraíba,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Ciência da Informação,1,14600,
2014,Demanda,Nordeste,PB,Universidade Federal de Campina Grande,Apoio a Publicações Científicas,Ciências Agrárias,Engenharia Agrícola,1,50300,
2014,Demanda,Nordeste,PB,Universidade Federal de Campina Grande,Apoio a Publicações Científicas,Engenharias,Engenharia Elétrica,1,32700,
2014,Demanda,Nordeste,PE,Instituto de Medicina Integral Professor Fernando Figueira,Apoio a Publicações Científicas,Ciências da Saúde,Saúde Coletiva,1,75450,
2014,Demanda,Nordeste,PE,Universidade de Pernambuco,Apoio a Publicações Científicas,Ciências da Saúde,Odontologia,1,34634,
2014,Demanda,Nordeste,PE,Universidade Federal Rural de Pernambuco,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Administração,1,6800,
2014,Demanda,Nordeste,PI,Universidade Federal do Piaui,Apoio a Publicações Científicas,Ciências Agrárias,Agronomia,1,21496,
2014,Demanda,Nordeste,RN,Universidade Federal do Rio Grande do Norte,Apoio a Publicações Científicas,Ciências Humanas,Psicologia,1,36000,
2014,Demanda,Norte,AM,Instituto Nacional de Pesquisas da Amazônia,Apoio a Publicações Científicas,Ciências Agrárias,Recursos Florestais e Engenharia Florestal,1,93500,
2014,Demanda,Norte,PA,Museu Paraense Emilio Goeldi,Apoio a Publicações Científicas,Ciências Biológicas,Biologia Geral,1,18000,
2014,Demanda,Norte,PA,Museu Paraense Emilio Goeldi,Apoio a Publicações Científicas,Ciências Humanas,Antropologia,1,30000,
2014,Demanda,Sudeste,MG,Colegio Brasileiro de Reproducao Animal,Apoio a Publicações Científicas,Ciências Agrárias,Medicina Veterinária,1,28000,
2014,Demanda,Sudeste,MG,Fundacao Gorceix,Apoio a Publicações Científicas,Engenharias,Engenharia de Minas,1,272978,
2014,Demanda,Sudeste,MG,Universidade Federal de Itajuba,Apoio a Publicações Científicas,Engenharias,Engenharia de Energia,2,84900,
2014,Demanda,Sudeste,MG,Universidade Federal de Lavras,Apoio a Publicações Científicas,Ciências Agrárias,Agronomia,1,75600,
2014,Demanda,Sudeste,MG,Universidade Federal de Lavras,Apoio a Publicações Científicas,Ciências Agrárias,Recursos Florestais e Engenharia Florestal,1,40000,
2014,Demanda,Sudeste,MG,Universidade Federal de Minas Gerais,Apoio a Publicações Científicas,Ciências Biológicas,Botânica,1,70000,
2014,Demanda,Sudeste,MG,Universidade Federal de Minas Gerais,Apoio a Publicações Científicas,Ciências Humanas,Educação,2,165054,
2014,Demanda,Sudeste,MG,Universidade Federal de Minas Gerais,Apoio a Publicações Científicas,Ciências Humanas,Filosofia,1,23000,
2014,Demanda,Sudeste,MG,Universidade Federal de Minas Gerais,Apoio a Publicações Científicas,Ciências Humanas,História,1,53043,
2014,Demanda,Sudeste,MG,Universidade Federal de Minas Gerais,Apoio a Publicações Científicas,Ciências Humanas,Psicologia,1,42000,
2014,Demanda,Sudeste,MG,Universidade Federal de Minas Gerais,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Ciência da Informação,1,30300,
2014,Demanda,Sudeste,MG,Universidade Federal de Minas Gerais,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Economia,1,54000,
2014,Demanda,Sudeste,MG,Universidade Federal de Minas Gerais,Apoio a Publicações Científicas,Engenharias,Engenharia Mecânica,1,46000,
2014,Demanda,Sudeste,MG,Universidade Federal de Minas Gerais,Apoio a Publicações Científicas,Lingüística, Letras e Artes,Lingüística,1,29000
2014,Demanda,Sudeste,MG,Universidade Federal de Uberlandia,Apoio a Publicações Científicas,Ciências Humanas,Geografia,1,9200,
2014,Demanda,Sudeste,MG,Universidade Federal de Uberlandia,Apoio a Publicações Científicas,Engenharias,Engenharia Biomédica,1,89055,
2014,Demanda,Sudeste,MG,Universidade Federal de Viçosa,Apoio a Publicações Científicas,Ciências Agrárias,Agronomia,3,377363,
2014,Demanda,Sudeste,MG,Universidade Federal de Viçosa,Apoio a Publicações Científicas,Ciências Agrárias,Recursos Florestais e Engenharia Florestal,1,82100,
2014,Demanda,Sudeste,MG,Universidade Federal de Viçosa,Apoio a Publicações Científicas,Outra,Divulgação Científica,1,48000,
2014,Demanda,Sudeste,MG,Universidade Federal do Triangulo Mineiro,Apoio a Publicações Científicas,Ciências da Saúde,Medicina,1,268800,
2014,Demanda,Sudeste,RJ,Academia Brasileira de Ciencias,Apoio a Publicações Científicas,Ciências Biológicas,Biologia Geral,1,278000,
2014,Demanda,Sudeste,RJ,Associacao Nacional de Pos Graduacao e Pesquisa em Educacao,Apoio a Publicações Científicas,Ciências Humanas,Educação,1,160000,
2014,Demanda,Sudeste,RJ,Associacao Nacional de Pos-Graduacao e Pesquisa em Administracao,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Administração,1,50000,
2014,Demanda,Sudeste,RJ,Colegio Brasileiro de Patologia Animal,Apoio a Publicações Científicas,Ciências Agrárias,Medicina Veterinária,1,414700,
2014,Demanda,Sudeste,RJ,Comissao Nacional de Energia Nuclear,Apoio a Publicações Científicas,Engenharias,Engenharia de Materiais e Metalúrgica,1,72000,
2014,Demanda,Sudeste,RJ,Fundação Casa de Rui Barbosa,Apoio a Publicações Científicas,Lingüística, Letras e Artes,Letras,1,31300
2014,Demanda,Sudeste,RJ,Fundacao Cesgranrio,Apoio a Publicações Científicas,Ciências Humanas,Educação,1,91460,
2014,Demanda,Sudeste,RJ,Fundacao Getulio Vargas,Apoio a Publicações Científicas,Ciências Humanas,História,1,70912,
2014,Demanda,Sudeste,RJ,Fundacao Getulio Vargas,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Administração,3,322700,
2014,Demanda,Sudeste,RJ,Fundacao Getulio Vargas,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Direito,1,39800,
2014,Demanda,Sudeste,RJ,Fundacao Getulio Vargas,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Economia,1,60000,
2014,Demanda,Sudeste,RJ,Fundacao Instituto Brasileiro de Geografia e Estatistica,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Demografia,1,52000,
2014,Demanda,Sudeste,RJ,Fundacao Oswaldo Cruz,Apoio a Publicações Científicas,Ciências Biológicas,Biologia Geral,1,250000,
2014,Demanda,Sudeste,RJ,Fundacao Oswaldo Cruz,Apoio a Publicações Científicas,Ciências da Saúde,Saúde Coletiva,2,456920,
2014,Demanda,Sudeste,RJ,Fundacao Oswaldo Cruz,Apoio a Publicações Científicas,Ciências Humanas,Educação,2,182969,
2014,Demanda,Sudeste,RJ,Fundacao Oswaldo Cruz,Apoio a Publicações Científicas,Ciências Humanas,História,1,92150,
2014,Demanda,Sudeste,RJ,Instituto de Estudos da Religiao,Apoio a Publicações Científicas,Ciências Humanas,Antropologia,1,37000,
2014,Demanda,Sudeste,RJ,Instituto Nacional de Matemática Pura e Aplicada,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Matemática,1,45360,
2014,Demanda,Sudeste,RJ,Instituto Nacional de Matemática Pura e Aplicada,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Probabilidade e Estatística,1,36700,
2014,Demanda,Sudeste,RJ,Pontificia Universidade Catolica do Rio de Janeiro,Apoio a Publicações Científicas,Ciências Humanas,Ciência Política,1,43500,
2014,Demanda,Sudeste,RJ,Pontificia Universidade Catolica do Rio de Janeiro,Apoio a Publicações Científicas,Ciências Humanas,Psicologia,1,38000,
2014,Demanda,Sudeste,RJ,Pontificia Universidade Catolica do Rio de Janeiro,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Administração,1,30000,
2014,Demanda,Sudeste,RJ,Sociedade Brasileira de Cardiologia,Apoio a Publicações Científicas,Ciências da Saúde,Medicina,1,730000,
2014,Demanda,Sudeste,RJ,Sociedade Brasileira de Economia Politica,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Economia,1,24747,
2014,Demanda,Sudeste,RJ,Sociedade Brasileira de Urologia,Apoio a Publicações Científicas,Ciências da Saúde,Medicina,1,86000,
2014,Demanda,Sudeste,RJ,Universidade do Estado do Rio de Janeiro,Apoio a Publicações Científicas,Ciências da Saúde,Saúde Coletiva,2,146972,
2014,Demanda,Sudeste,RJ,Universidade do Estado do Rio de Janeiro,Apoio a Publicações Científicas,Ciências Humanas,Ciência Política,1,210000,
2014,Demanda,Sudeste,RJ,Universidade Estadual do Norte Fluminense Darcy Ribeiro,Apoio a Publicações Científicas,Ciências Biológicas,Botânica,1,20000,
2014,Demanda,Sudeste,RJ,Universidade Federal do Rio de Janeiro,Apoio a Publicações Científicas,Ciências da Saúde,Enfermagem,1,170634,
2014,Demanda,Sudeste,RJ,Universidade Federal do Rio de Janeiro,Apoio a Publicações Científicas,Ciências da Saúde,Medicina,1,49380,
2014,Demanda,Sudeste,RJ,Universidade Federal do Rio de Janeiro,Apoio a Publicações Científicas,Ciências Humanas,Antropologia,1,100000,
2014,Demanda,Sudeste,RJ,Universidade Federal do Rio de Janeiro,Apoio a Publicações Científicas,Ciências Humanas,História,1,45800,
2014,Demanda,Sudeste,RJ,Universidade Federal do Rio de Janeiro,Apoio a Publicações Científicas,Ciências Humanas,Psicologia,2,95310,
2014,Demanda,Sudeste,RJ,Universidade Federal do Rio de Janeiro,Apoio a Publicações Científicas,Ciências Humanas,Sociologia,1,49320,
2014,Demanda,Sudeste,RJ,Universidade Federal Fluminense,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Geociências,1,80000,
2014,Demanda,Sudeste,RJ,Universidade Federal Fluminense,Apoio a Publicações Científicas,Ciências Humanas,História,1,90000,
2014,Demanda,Sudeste,RJ,Universidade Federal Rural do Rio de Janeiro,Apoio a Publicações Científicas,Ciências Agrárias,Medicina Veterinária,1,24300,
2014,Demanda,Sudeste,RJ,Universidade Federal Rural do Rio de Janeiro,Apoio a Publicações Científicas,Ciências Humanas,História,1,75200,
2014,Demanda,Sudeste,SP,Academia Brasileira de Audiologia,Apoio a Publicações Científicas,Ciências da Saúde,Fonoaudiologia,1,52000,
2014,Demanda,Sudeste,SP,Associacao Brasileira de Divulgacao Cientifica,Apoio a Publicações Científicas,Ciências Biológicas,Biologia Geral,1,204950,
2014,Demanda,Sudeste,SP,Associacao Brasileira de Engenharia Agricola,Apoio a Publicações Científicas,Ciências Agrárias,Engenharia Agrícola,1,30000,
2014,Demanda,Sudeste,SP,Associacao Brasileira de Horticultura,Apoio a Publicações Científicas,Ciências Agrárias,Agronomia,1,63000,
2014,Demanda,Sudeste,SP,Associacao da Revista Brasileira de Biologia,Apoio a Publicações Científicas,Ciências Biológicas,Biologia Geral,1,120000,
2014,Demanda,Sudeste,SP,Associacao Nacional de Pos-Graduacao e Pesquisa em Ciencias Sociais,Apoio a Publicações Científicas,Ciências Humanas,Sociologia,2,90000,
2014,Demanda,Sudeste,SP,Associacao Paulista de Medicina,Apoio a Publicações Científicas,Ciências da Saúde,Medicina,1,145500,
2014,Demanda,Sudeste,SP,Associacao Universitaria de Pesquisa em Psicopatologia Fundamental,Apoio a Publicações Científicas,Ciências Humanas,Psicologia,1,58818,
2014,Demanda,Sudeste,SP,Centro de Estudos em Educacao e Sociedade,Apoio a Publicações Científicas,Ciências Humanas,Educação,2,206252,
2014,Demanda,Sudeste,SP,Centro Universitario FECAP,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Administração,1,47382,
2014,Demanda,Sudeste,SP,Faculdade de Odontologia Sao Leopoldo Mandic,Apoio a Publicações Científicas,Ciências da Saúde,Odontologia,1,25800,
2014,Demanda,Sudeste,SP,Fundacao APINCO de Ciencia e Tecnologia Avicolas,Apoio a Publicações Científicas,Ciências Agrárias,Medicina Veterinária,1,43000,
2014,Demanda,Sudeste,SP,Fundação Carlos Chagas,Apoio a Publicações Científicas,Ciências Humanas,Educação,1,80000,
2014,Demanda,Sudeste,SP,Fundacao de Pesquisas Cientificas de Ribeirao Preto,Apoio a Publicações Científicas,Ciências Biológicas,Genética,1,271500,
2014,Demanda,Sudeste,SP,Fundacao Educacional Inaciana Padre Saboia de Medeiros,Apoio a Publicações Científicas,Engenharias,Microeletrônica,1,20000,
2014,Demanda,Sudeste,SP,Fundacao Jorge Duprat Figueiredo de Seguranca e Medicina do Trabalho,Apoio a Publicações Científicas,Ciências da Saúde,Saúde Coletiva,1,9741,
2014,Demanda,Sudeste,SP,Fundacao Sociedade Brasileira de Pediatria,Apoio a Publicações Científicas,Ciências da Saúde,Medicina,1,128000,
2014,Demanda,Sudeste,SP,Instituto Agronomico de Campinas,Apoio a Publicações Científicas,Ciências Agrárias,Agronomia,1,55600,
2014,Demanda,Sudeste,SP,Instituto Biologico,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Ciências Ambientais,1,63860,
2014,Demanda,Sudeste,SP,Instituto de Botanica,Apoio a Publicações Científicas,Ciências Biológicas,Botânica,1,28000,
2014,Demanda,Sudeste,SP,Instituto de Pesquisas e Estudos Florestais,Apoio a Publicações Científicas,Ciências Agrárias,Recursos Florestais e Engenharia Florestal,1,30454,
2014,Demanda,Sudeste,SP,Instituto Federal de São Paulo,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Administração,1,45000,
2014,Demanda,Sudeste,SP,Instituto Nacional de Pesquisas Espaciais,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Geociências,1,79260,
2014,Demanda,Sudeste,SP,Instituto Tecnologico de Aeronautica,Apoio a Publicações Científicas,Engenharias,Engenharia de Transportes,1,1250,
2014,Demanda,Sudeste,SP,Pontificia Universidade Catolica de Campinas,Apoio a Publicações Científicas,Ciências da Saúde,Nutrição,1,61713,
2014,Demanda,Sudeste,SP,Pontificia Universidade Catolica de Campinas,Apoio a Publicações Científicas,Ciências Humanas,Psicologia,1,39756,
2014,Demanda,Sudeste,SP,Pontificia Universidade Catolica de Campinas,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Ciência da Informação,1,27938,
2014,Demanda,Sudeste,SP,Pontificia Universidade Catolica de Sao Paulo,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Comunicação,1,40000,
2014,Demanda,Sudeste,SP,Pontificia Universidade Catolica de Sao Paulo,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Planejamento Urbano e Regional,1,37400,
2014,Demanda,Sudeste,SP,Pontificia Universidade Catolica de Sao Paulo,Apoio a Publicações Científicas,Lingüística, Letras e Artes,Lingüística,1,25120
2014,Demanda,Sudeste,SP,Sociedade Brasileira de Anatomia,Apoio a Publicações Científicas,Ciências Biológicas,Morfologia,1,21800,
2014,Demanda,Sudeste,SP,Sociedade Brasileira de Cirurgia Cardiovascular,Apoio a Publicações Científicas,Ciências da Saúde,Medicina,1,196000,
2014,Demanda,Sudeste,SP,Sociedade Brasileira de Fisica,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Física,2,184000,
2014,Demanda,Sudeste,SP,Sociedade Brasileira de Genetica,Apoio a Publicações Científicas,Ciências Biológicas,Genética,1,120000,
2014,Demanda,Sudeste,SP,Sociedade Brasileira de Ictiologia,Apoio a Publicações Científicas,Ciências Biológicas,Zoologia,1,115000,
2014,Demanda,Sudeste,SP,Sociedade Brasileira de Quimica,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Química,1,166500,
2014,Demanda,Sudeste,SP,Sociedade Brasileira para o Desenvolvimento da Pesquisa em Cirurgia,Apoio a Publicações Científicas,Ciências da Saúde,Medicina,1,95000,
2014,Demanda,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências Agrárias,Agronomia,1,77198,
2014,Demanda,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências Agrárias,Ciência e Tecnologia de Alimentos,1,84000,
2014,Demanda,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências da Saúde,Educação Física,1,5760,
2014,Demanda,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências da Saúde,Enfermagem,2,209804,
2014,Demanda,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências da Saúde,Farmácia,1,123100,
2014,Demanda,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências da Saúde,Fisioterapia e Terapia Ocupacional,1,55600,
2014,Demanda,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências da Saúde,Medicina,4,1309557,
2014,Demanda,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências da Saúde,Odontologia,3,386657,
2014,Demanda,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências da Saúde,Saúde Coletiva,3,552888,
2014,Demanda,Sudeste,SP,Universidade de Sao Paulo,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Ciências Ambientais,1,60000,
