Ano Fase;Fase Estat;Região Inst Benef Macro;UF Inst Benef Macro;Instituição Beneficiária Macro;Modalidade;Grande Área;Área;Qtd Propostas;Total Geral (R$)
2010;Demanda;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Apoio a Publicações Científicas;Ciências Humanas;Psicologia;2;57.700
2010;Demanda;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Apoio a Publicações Científicas;Ciências Humanas;Sociologia;1;44.520
2010;Demanda;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Administração;1;40.000
2010;Demanda;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Apoio a Publicações Científicas;Lingüística, Letras e Artes;Letras;1;23.600
2010;Demanda;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Apoio a Publicações Científicas;Outra;Ciências;1;125.000
2010;Demanda;Sudeste;RJ;Universidade Federal Fluminense;Apoio a Publicações Científicas;Ciências Exatas e da Terra;Geociências;1;236.400
2010;Demanda;Sudeste;RJ;Universidade Federal Fluminense;Apoio a Publicações Científicas;Ciências Humanas;Psicologia;1;80.000
2010;Demanda;Sudeste;RJ;Universidade Federal Fluminense;Apoio a Publicações Científicas;Engenharias;Engenharia de Produção;1;11.000
2010;Demanda;Sudeste;RJ;Universidade Federal Fluminense;Apoio a Publicações Científicas;Outra;Multidisciplinar;1;19.498
2010;Demanda;Sudeste;SP;Academia Paulista de Psicologia;Apoio a Publicações Científicas;Ciências Humanas;Psicologia;1;30.000
2010;Demanda;Sudeste;SP;Arte na Escola;Apoio a Publicações Científicas;Lingüística, Letras e Artes;Artes;1;16.500
2010;Demanda;Sudeste;SP;Associacao Brasileira Tecnica de Celulose e Papel;Apoio a Publicações Científicas;Ciências Humanas;Educação;1;702.000
2010;Demanda;Sudeste;SP;Associacao Nacional de Pos-Graduacao e Pesquisa em Ciencias Sociais;Apoio a Publicações Científicas;Ciências Humanas;Antropologia;1;40.000
2010;Demanda;Sudeste;SP;Braile Biomedica Industria Comercio e Representacoes;Apoio a Publicações Científicas;Ciências da Saúde;Medicina;1;236.000
2010;Demanda;Sudeste;SP;Centro de Estudos de Cultura Contemporanea;Apoio a Publicações Científicas;Ciências Humanas;Ciência Política;1;48.600
2010;Demanda;Sudeste;SP;Centro Universitario da Fundacao Educacional de Barretos;Apoio a Publicações Científicas;Ciências da Saúde;Odontologia;1;11.000
2010;Demanda;Sudeste;SP;Centro Universitario Sant'Anna;Apoio a Publicações Científicas;Ciências Humanas;Psicologia;1;51.980
2010;Demanda;Sudeste;SP;Engevix Estudos e Projetos de Engenharia;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Comunicação;1;6.720
2010;Demanda;Sudeste;SP;Escola Superior de Propaganda e Marketing;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Comunicação;1;33.950
2010;Demanda;Sudeste;SP;Faculdade Casper Libero;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Comunicação;1;28.600
2010;Demanda;Sudeste;SP;Fundacao de Apoio a Universidade Federal de Sao Paulo;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Comunicação;1;250.000
2010;Demanda;Sudeste;SP;Fundacao Escola de Sociologia e Politica de Sao Paulo;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Ciências Sociais;1;40.000
2010;Demanda;Sudeste;SP;Fundacao Getulio Vargas - SP;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Administração;1;50.280
2010;Demanda;Sudeste;SP;Fundacao Getulio Vargas - SP;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Direito;1;55.109
2010;Demanda;Sudeste;SP;Instituto Adolfo Lutz;Apoio a Publicações Científicas;Ciências da Saúde;Saúde Coletiva;1;180.800
2010;Demanda;Sudeste;SP;Instituto Agronomico de Campinas;Apoio a Publicações Científicas;Ciências Agrárias;Agronomia;1;70.350
2010;Demanda;Sudeste;SP;Instituto Dante Pazzanese de Cardiologia;Apoio a Publicações Científicas;Ciências da Saúde;Medicina;1;85.000
2010;Demanda;Sudeste;SP;Instituto de Economia Agricola;Apoio a Publicações Científicas;Engenharias;Engenharia de Produção;1;62.991
2010;Demanda;Sudeste;SP;Instituto de Estudos Avancados;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Planejamento Urbano e Regional;1;53.230
2010;Demanda;Sudeste;SP;Instituto Nacional de Pesquisas Espaciais;Apoio a Publicações Científicas;Ciências Exatas e da Terra;Geociências;1;118.380
2010;Demanda;Sudeste;SP;Instituto Nacional de Pesquisas Espaciais;Apoio a Publicações Científicas;Engenharias;Engenharia de Produção;1;135.450
2010;Demanda;Sudeste;SP;Pontificia Universidade Catolica de Campinas;Apoio a Publicações Científicas;Ciências da Saúde;Nutrição;1;138.373
2010;Demanda;Sudeste;SP;Pontificia Universidade Catolica de Campinas;Apoio a Publicações Científicas;Ciências Humanas;Educação;2;68.946
2010;Demanda;Sudeste;SP;Pontificia Universidade Catolica de Campinas;Apoio a Publicações Científicas;Ciências Humanas;Psicologia;1;101.627
2010;Demanda;Sudeste;SP;Pontificia Universidade Catolica de Campinas;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Arquitetura e Urbanismo;1;47.337
2010;Demanda;Sudeste;SP;Pontificia Universidade Catolica de Campinas;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Ciência da Informação;1;45.358
2010;Demanda;Sudeste;SP;Pontificia Universidade Catolica de Sao Paulo;Apoio a Publicações Científicas;Ciências Humanas;História;1;18.650
2010;Demanda;Sudeste;SP;Pontificia Universidade Catolica de Sao Paulo;Apoio a Publicações Científicas;Ciências Humanas;Psicologia;1;40.000
2010;Demanda;Sudeste;SP;Pontificia Universidade Catolica de Sao Paulo;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Desenho Industrial;1;28.675
2010;Demanda;Sudeste;SP;Pontificia Universidade Catolica de Sao Paulo;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Planejamento Urbano e Regional;1;25.000
2010;Demanda;Sudeste;SP;Pontificia Universidade Catolica de Sao Paulo;Apoio a Publicações Científicas;Lingüística, Letras e Artes;Lingüística;1;73.000
2010;Demanda;Sudeste;SP;Pontificia Universidade Catolica de Sao Paulo;Apoio a Publicações Científicas;Outra;Multidisciplinar;1;12.000
2010;Demanda;Sudeste;SP;Sociedade Botanica de Sao Paulo;Apoio a Publicações Científicas;Ciências Biológicas;Botânica;1;95.000
2010;Demanda;Sudeste;SP;Sociedade Brasileira de Matematica Aplicada e Computacional;Apoio a Publicações Científicas;Ciências Exatas e da Terra;Matemática;1;50.000
2010;Demanda;Sudeste;SP;Sociedade Brasileira de Plantas Medicinais;Apoio a Publicações Científicas;Ciências Biológicas;Farmacologia;1;25.000
2010;Demanda;Sudeste;SP;Universidade Braz Cubas;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Direito;1;55.000
2010;Demanda;Sudeste;SP;Universidade Camilo Castelo Branco;Apoio a Publicações Científicas;Ciências da Saúde;Fonoaudiologia;1;8.483
2010;Demanda;Sudeste;SP;Universidade Catolica de Santos;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Comunicação;1;18.500
2010;Demanda;Sudeste;SP;Universidade de Ribeirao Preto;Apoio a Publicações Científicas;Ciências da Saúde;Odontologia;1;110.000
2010;Demanda;Sudeste;SP;Universidade de Sao Paulo;Apoio a Publicações Científicas;Ciências Agrárias;Agronomia;2;178.200
2010;Demanda;Sudeste;SP;Universidade de Sao Paulo;Apoio a Publicações Científicas;Ciências Agrárias;Ciência e Tecnologia de Alimentos;1;106.224
2010;Demanda;Sudeste;SP;Universidade de Sao Paulo;Apoio a Publicações Científicas;Ciências Agrárias;Engenharia Agrícola;1;24.400
2010;Demanda;Sudeste;SP;Universidade de Sao Paulo;Apoio a Publicações Científicas;Ciências Agrárias;Medicina Veterinária;1;18.300
2010;Demanda;Sudeste;SP;Universidade de Sao Paulo;Apoio a Publicações Científicas;Ciências Biológicas;Biologia Geral;2;330.000
2010;Demanda;Sudeste;SP;Universidade de Sao Paulo;Apoio a Publicações Científicas;Ciências Biológicas;Genética;3;492.000
2010;Demanda;Sudeste;SP;Universidade de Sao Paulo;Apoio a Publicações Científicas;Ciências Biológicas;Zoologia;1;67.000
2010;Demanda;Sudeste;SP;Universidade de Sao Paulo;Apoio a Publicações Científicas;Ciências da Saúde;Educação Física;1;105.000
2010;Demanda;Sudeste;SP;Universidade de Sao Paulo;Apoio a Publicações Científicas;Ciências da Saúde;Enfermagem;2;439.757
2010;Demanda;Sudeste;SP;Universidade de Sao Paulo;Apoio a Publicações Científicas;Ciências da Saúde;Fonoaudiologia;1;117.500
2010;Demanda;Sudeste;SP;Universidade de Sao Paulo;Apoio a Publicações Científicas;Ciências da Saúde;Medicina;13;1.381.269
2010;Demanda;Sudeste;SP;Universidade de Sao Paulo;Apoio a Publicações Científicas;Ciências da Saúde;Nutrição;1;44.451
2010;Demanda;Sudeste;SP;Universidade de Sao Paulo;Apoio a Publicações Científicas;Ciências da Saúde;Odontologia;1;111.670
2010;Demanda;Sudeste;SP;Universidade de Sao Paulo;Apoio a Publicações Científicas;Ciências da Saúde;Saúde Coletiva;2;340.260
2010;Demanda;Sudeste;SP;Universidade de Sao Paulo;Apoio a Publicações Científicas;Ciências Exatas e da Terra;Geociências;1;53.000
2010;Demanda;Sudeste;SP;Universidade de Sao Paulo;Apoio a Publicações Científicas;Ciências Exatas e da Terra;Oceanografia;1;58.608
2010;Demanda;Sudeste;SP;Universidade de Sao Paulo;Apoio a Publicações Científicas;Ciências Exatas e da Terra;Probabilidade e Estatística;1;41.280
2010;Demanda;Sudeste;SP;Universidade de Sao Paulo;Apoio a Publicações Científicas;Ciências Exatas e da Terra;Química;1;275.380
2010;Demanda;Sudeste;SP;Universidade de Sao Paulo;Apoio a Publicações Científicas;Ciências Humanas;Antropologia;1;29.000
2010;Demanda;Sudeste;SP;Universidade de Sao Paulo;Apoio a Publicações Científicas;Ciências Humanas;Educação;3;137.701
2010;Demanda;Sudeste;SP;Universidade de Sao Paulo;Apoio a Publicações Científicas;Ciências Humanas;Filosofia;1;36.000
2010;Demanda;Sudeste;SP;Universidade de Sao Paulo;Apoio a Publicações Científicas;Ciências Humanas;História;1;130.000
2010;Demanda;Sudeste;SP;Universidade de Sao Paulo;Apoio a Publicações Científicas;Ciências Humanas;Psicologia;6;241.200
2010;Demanda;Sudeste;SP;Universidade de Sao Paulo;Apoio a Publicações Científicas;Ciências Humanas;Sociologia;1;63.000
2010;Demanda;Sudeste;SP;Universidade de Sao Paulo;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Administração;2;54.710
2010;Demanda;Sudeste;SP;Universidade de Sao Paulo;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Arquitetura e Urbanismo;3;94.270
2010;Demanda;Sudeste;SP;Universidade de Sao Paulo;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Comunicação;1;28.200
2010;Demanda;Sudeste;SP;Universidade de Sao Paulo;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Direito;1;54.450
2010;Demanda;Sudeste;SP;Universidade de Sao Paulo;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Economia;2;141.676
2010;Demanda;Sudeste;SP;Universidade de Sao Paulo;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Planejamento Urbano e Regional;1;33.880
2010;Demanda;Sudeste;SP;Universidade de Sao Paulo;Apoio a Publicações Científicas;Engenharias;Engenharia de Produção;1;75.000
2010;Demanda;Sudeste;SP;Universidade de Sao Paulo;Apoio a Publicações Científicas;Engenharias;Engenharia de Transportes;1;12.600
2010;Demanda;Sudeste;SP;Universidade de Sao Paulo;Apoio a Publicações Científicas;Engenharias;Engenharia Mecânica;1;27.400
2010;Demanda;Sudeste;SP;Universidade de Sao Paulo;Apoio a Publicações Científicas;Engenharias;Engenharia Química;1;66.000
2010;Demanda;Sudeste;SP;Universidade de Sao Paulo;Apoio a Publicações Científicas;Lingüística, Letras e Artes;Artes;1;37.000
2010;Demanda;Sudeste;SP;Universidade de Sao Paulo;Apoio a Publicações Científicas;Lingüística, Letras e Artes;Lingüística;1;10.000
2010;Demanda;Sudeste;SP;Universidade de Sao Paulo;Apoio a Publicações Científicas;Outra;Ciências;1;53.000
2010;Demanda;Sudeste;SP;Universidade de Sao Paulo;Apoio a Publicações Científicas;Outra;Multidisciplinar;1;113.000
2010;Demanda;Sudeste;SP;Universidade Estadual de Campinas;Apoio a Publicações Científicas;Ciências Agrárias;Medicina Veterinária;1;28.700
2010;Demanda;Sudeste;SP;Universidade Estadual de Campinas;Apoio a Publicações Científicas;Ciências Exatas e da Terra;Química;1;648.400
2010;Demanda;Sudeste;SP;Universidade Estadual de Campinas;Apoio a Publicações Científicas;Ciências Humanas;Antropologia;1;38.000
2010;Demanda;Sudeste;SP;Universidade Estadual de Campinas;Apoio a Publicações Científicas;Ciências Humanas;Ciência Política;1;39.000
2010;Demanda;Sudeste;SP;Universidade Estadual de Campinas;Apoio a Publicações Científicas;Ciências Humanas;Educação;4;187.996
2010;Demanda;Sudeste;SP;Universidade Estadual de Campinas;Apoio a Publicações Científicas;Ciências Humanas;Filosofia;1;39.000
2010;Demanda;Sudeste;SP;Universidade Estadual de Campinas;Apoio a Publicações Científicas;Ciências Humanas;História;1;18.000
2010;Demanda;Sudeste;SP;Universidade Estadual de Campinas;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Ciência da Informação;1;10.980
2010;Demanda;Sudeste;SP;Universidade Estadual de Campinas;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Ciências Sociais;1;75.000
2010;Demanda;Sudeste;SP;Universidade Estadual de Campinas;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Economia;1;34.500
2010;Demanda;Sudeste;SP;Universidade Estadual de Campinas;Apoio a Publicações Científicas;Lingüística, Letras e Artes;Lingüística;1;23.000
2010;Demanda;Sudeste;SP;Universidade Estadual de Campinas;Apoio a Publicações Científicas;Outra;Divulgação Científica;1;60.020
2010;Demanda;Sudeste;SP;Universidade Estadual Paulista Júlio de Mesquita Filho;Apoio a Publicações Científicas;Ciências Agrárias;Agronomia;1;30.000
2010;Demanda;Sudeste;SP;Universidade Estadual Paulista Júlio de Mesquita Filho;Apoio a Publicações Científicas;Ciências Agrárias;Engenharia Agrícola;1;31.000
2010;Demanda;Sudeste;SP;Universidade Estadual Paulista Júlio de Mesquita Filho;Apoio a Publicações Científicas;Ciências Agrárias;Medicina Veterinária;2;49.950
2010;Demanda;Sudeste;SP;Universidade Estadual Paulista Júlio de Mesquita Filho;Apoio a Publicações Científicas;Ciências Biológicas;Botânica;1;20.000
2010;Demanda;Sudeste;SP;Universidade Estadual Paulista Júlio de Mesquita Filho;Apoio a Publicações Científicas;Ciências Biológicas;Ecologia;1;50.000
2010;Demanda;Sudeste;SP;Universidade Estadual Paulista Júlio de Mesquita Filho;Apoio a Publicações Científicas;Ciências da Saúde;Medicina;1;15.000
2010;Demanda;Sudeste;SP;Universidade Estadual Paulista Júlio de Mesquita Filho;Apoio a Publicações Científicas;Ciências da Saúde;Odontologia;1;60.000
2010;Demanda;Sudeste;SP;Universidade Estadual Paulista Júlio de Mesquita Filho;Apoio a Publicações Científicas;Ciências Exatas e da Terra;Química;1;21.000
2010;Demanda;Sudeste;SP;Universidade Estadual Paulista Júlio de Mesquita Filho;Apoio a Publicações Científicas;Ciências Humanas;Educação;5;254.450
2010;Demanda;Sudeste;SP;Universidade Estadual Paulista Júlio de Mesquita Filho;Apoio a Publicações Científicas;Ciências Humanas;Filosofia;1;9.500
2010;Demanda;Sudeste;SP;Universidade Estadual Paulista Júlio de Mesquita Filho;Apoio a Publicações Científicas;Ciências Humanas;Geografia;1;28.750
2010;Demanda;Sudeste;SP;Universidade Estadual Paulista Júlio de Mesquita Filho;Apoio a Publicações Científicas;Outra;Multidisciplinar;1;62.980
2010;Demanda;Sudeste;SP;Universidade Federal de São Carlos;Apoio a Publicações Científicas;Ciências da Saúde;Fisioterapia e Terapia Ocupacional;1;99.840
2010;Demanda;Sudeste;SP;Universidade Federal de São Carlos;Apoio a Publicações Científicas;Engenharias;Engenharia de Materiais e Metalúrgica;1;45.440
2010;Demanda;Sudeste;SP;Universidade Federal de Sao Paulo;Apoio a Publicações Científicas;Ciências da Saúde;Enfermagem;1;136.400
2010;Demanda;Sudeste;SP;Universidade Federal de Sao Paulo;Apoio a Publicações Científicas;Ciências da Saúde;Medicina;1;120.000
2010;Demanda;Sudeste;SP;Universidade Metodista de Piracicaba;Apoio a Publicações Científicas;Ciências Biológicas;Biologia Geral;1;48.739
2010;Demanda;Sudeste;SP;Universidade Metodista de Piracicaba;Apoio a Publicações Científicas;Ciências da Saúde;Fisioterapia e Terapia Ocupacional;1;51.750
2010;Demanda;Sudeste;SP;Universidade Metodista de Piracicaba;Apoio a Publicações Científicas;Ciências Humanas;Filosofia;1;39.960
2010;Demanda;Sudeste;SP;Universidade Metodista de Sao Paulo;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Comunicação;1;16.680
2010;Demanda;Sudeste;SP;Universidade Presbiteriana Mackenzie;Apoio a Publicações Científicas;Ciências Humanas;Educação;1;94.500
2010;Demanda;Sul;PR;Centro de Estudos Superiores Positivo;Apoio a Publicações Científicas;Ciências da Saúde;Fisioterapia e Terapia Ocupacional;1;80.000
2010;Demanda;Sul;PR;Centro Universitario Franciscano do Parana;Apoio a Publicações Científicas;Ciências Humanas;Filosofia;1;22.700
2010;Demanda;Sul;PR;Instituto de Tecnologia do Parana;Apoio a Publicações Científicas;Ciências Agrárias;Ciência e Tecnologia de Alimentos;1;23.825
2010;Demanda;Sul;PR;Prefeitura Municipal de Cascavel;Apoio a Publicações Científicas;Lingüística, Letras e Artes;Letras;1;7.500
2010;Demanda;Sul;PR;Universidade Estadual de Maringá;Apoio a Publicações Científicas;Ciências Agrárias;Agronomia;1;40.000
2010;Demanda;Sul;PR;Universidade Estadual de Maringá;Apoio a Publicações Científicas;Ciências Agrárias;Zootecnia;1;40.000
