Ano Fase;Fase Estat;Modalidade;País Inst Benef Macro;Chamada Divulgação;Grande Área;Área;Qtd Bolsas
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Bolsas Exterior - Programa Ciência sem Fronteiras;Ciências Humanas;Psicologia;1
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Bolsas Exterior - Programa Ciência sem Fronteiras;Ciências Sociais Aplicadas;Economia;1
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Bolsas Exterior - Programa Ciência sem Fronteiras;Ciências Sociais Aplicadas;Planejamento Urbano e Regional;1
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Bolsas Exterior - Programa Ciência sem Fronteiras;Engenharias;Defesa;1
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Bolsas Exterior - Programa Ciência sem Fronteiras;Engenharias;Engenharia Biomédica;12
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Bolsas Exterior - Programa Ciência sem Fronteiras;Engenharias;Engenharia Civil;7
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Bolsas Exterior - Programa Ciência sem Fronteiras;Engenharias;Engenharia de Materiais e Metalúrgica;6
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Bolsas Exterior - Programa Ciência sem Fronteiras;Engenharias;Engenharia de Produção;1
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Bolsas Exterior - Programa Ciência sem Fronteiras;Engenharias;Engenharia Elétrica;3
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Bolsas Exterior - Programa Ciência sem Fronteiras;Engenharias;Engenharia Mecânica;3
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Bolsas Exterior - Programa Ciência sem Fronteiras;Engenharias;Engenharia Naval e Oceânica;1
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Bolsas Exterior - Programa Ciência sem Fronteiras;Engenharias;Engenharia Nuclear;1
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Bolsas Exterior - Programa Ciência sem Fronteiras;Engenharias;Engenharia Química;5
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Bolsas Exterior - Programa Ciência sem Fronteiras;Engenharias;Engenharia Sanitária;2
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Bolsas Exterior - Programa Ciência sem Fronteiras;Engenharias;Microeletrônica;1
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Bolsas Exterior - Programa Ciência sem Fronteiras;Engenharias;Robótica, Mecatrônica e Automação;1
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Bolsas PDE - Programa Ciência sem Fronteiras (Candidatos que já participam do Programa Intramuros de bolsistas visitantes do NIH);Ciências Biológicas;Farmacologia;1
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Bolsas PDE - Programa Ciência sem Fronteiras (Candidatos que já participam do Programa Intramuros de bolsistas visitantes do NIH);Ciências Biológicas;Genética;1
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Bolsas PDE - Programa Ciência sem Fronteiras (Demais Candidatos);Ciências Biológicas;Genética;2
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Bolsas PDE - Programa Ciência sem Fronteiras (Demais Candidatos);Ciências Biológicas;Imunologia;2
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Bolsas PDE - Programa Ciência sem Fronteiras (Demais Candidatos);Ciências Biológicas;Parasitologia;1
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Bolsas PDE - Programa Ciência sem Fronteiras (Demais Candidatos);Ciências da Saúde;Farmácia;1
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Bolsas PDE - Programa Ciência sem Fronteiras (Demais Candidatos);Ciências da Saúde;Fisioterapia e Terapia Ocupacional;1
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Chamada de Projetos CNPq/GSK Nº 01/2012;Ciências Biológicas;Imunologia;1
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Agrárias;Agronomia;9
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Agrárias;Engenharia Agrícola;1
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Agrárias;Medicina Veterinária;6
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Agrárias;Recursos Florestais e Engenharia Florestal;1
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Agrárias;Zootecnia;2
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Biomedicina;1
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Bioquímica;3
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Botânica;1
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Desenvolvimento e Inovação Tecnológica em Biologia;3
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Ecologia;2
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Farmacologia;1
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Fisiologia;3
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Imunologia;2
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Microbiologia;2
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Morfologia;3
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Parasitologia;2
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Zoologia;3
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências da Saúde;Educação Física;3
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências da Saúde;Enfermagem;1
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências da Saúde;Farmácia;2
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências da Saúde;Medicina;1
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências da Saúde;Odontologia;2
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências da Saúde;Saúde Coletiva;3
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Astronomia;2
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Ciência da Computação;2
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Ciências Ambientais;1
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Física;11
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Matemática;3
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Oceanografia;1
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Química;5
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Humanas;Ciência Política;1
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Humanas;Educação;3
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Humanas;História;2
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Humanas;Sociologia;2
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Sociais Aplicadas;Administração;3
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Sociais Aplicadas;Arquitetura e Urbanismo;1
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Sociais Aplicadas;Comunicação;1
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Sociais Aplicadas;Direito;1
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Sociais Aplicadas;Economia;3
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Ciências Sociais Aplicadas;Planejamento Urbano e Regional;1
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Engenharias;Engenharia Biomédica;1
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Engenharias;Engenharia Elétrica;1
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Engenharias;Engenharia Mecânica;4
2012;Atendimento;Pós-Doutorado no Exterior;Estados Unidos;Pós Doutorado no Exterior - PDE;Engenharias;Engenharia Química;2
